spatial_node_id,latitude,longitude,police_station,address
961.0,12.9801396,77.6139775,Shivajinagar,"Compensation Road, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)"
964.0,12.9292336,77.564136,Banashankari,"13th Cross Road, CT Bed Extension, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)"
965.0,13.0390583,77.5627367,Sadashivanagar,"1st Cross Road, RK Garden, RMV Stage 2, Bengaluru, Karnataka. Pin-560054 (India)"
966.0,13.0262706,77.63649985,Banaswadi,"3rd C Main Road, Vasthav Sneha Enclave, Chelekere, Bengaluru, Karnataka. Pin-560043 (India)"
968.0,12.94146325,77.597688925,Wilson Garden,"Hosur Road, NIMHANS Junction, NIMHANS, Bengaluru, Karnataka. Pin-560029 (India)"
973.0,12.8417072,77.6442073,Electronic City,"Neeladri Road, Himagiri Residency, Bettadasanapura, Bengaluru, Karnataka. Pin-560100 (India)"
976.0,12.9699546,77.4967523,Jnanabharathi,"60 Feet Road, Sri Maregowda Circle, Gidadakonenahalli, Bengaluru, Karnataka. Pin-560091 (India)"
980.0,12.8872783,77.73818,Whitefield,"Sarjapura Main Road, Muthanallur Cross, Dommasandra Anekal Taluka, Bengaluru, Karnataka. Pin-562125 (India)"
982.0,13.0587583,77.6328567,Hennuru,"Thanisandra Main Road, Arkavathy Layout 14th Block, Thanisandra, Bengaluru, Karnataka. Pin-560077 (India)"
984.0,12.9519068,77.605028,Ashok Nagar,"Hosur Road, Gajendra Nagar, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)"
985.0,12.970425044999999,77.64119047,Jeevanbheemanagar,"12th Main Road, Sony World Junction, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)"
986.0,12.9781425,77.5648766,Magadi Road,"Magadi Road, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)"
992.0,12.9666084,77.5739023,Chamarajpet,"AS Char Main Road, Sultanpete, Bengaluru, Karnataka. Pin-560053 (India)"
995.0,12.9575781,77.5861908,Wilson Garden,"Lalbagh Main Road, Pride Hulkul, Vinoba Nagar, Kalasipalyam, Bengaluru, Karnataka. Pin-560027 (India)"
996.0,12.973500600000001,77.61444639999999,Halasur,"Mahatma Gandhi Road, WEBBS Circle Junction, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
1000.0,13.0442533,77.5479436,Jalahalli,"1st Main Road, Seetharam Industrial Estate, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)"
1003.0,13.02865405,77.5789183,Kodigehalli,"2nd Cross Road, Ganga Nagar, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)"
1008.0,12.9902133,77.766255,Mahadevapura,"FCI Main Road, Muneshwara Layout, Kadugodi, Bengaluru, Karnataka. Pin-560067 (India)"
1012.0,13.0231428,77.5221329,Peenya,"9th Main Road, Duggalamma Badavane, Peenya, Bengaluru, Karnataka. Pin-560058 (India)"
1013.0,13.1352303,77.6170911,Yelahanka,"Bengaluru Bellary Road, Bharthi Nagar, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)"
1015.0,13.0505275,77.5429039,Jalahalli,"H Mount Estate Road, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)"
1016.0,13.0011314,77.5331004,Rajajinagar,"16th C Main Road, Karnataka Layout Stage 1, Kurubarahalli, Bengaluru, Karnataka. Pin-560086 (India)"
1023.0,13.0281595,77.5809735,Kodigehalli,"60 Feet Road, D Type Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)"
1024.0,12.956963949999999,77.69887374999999,HAL Old Airport,"HAL Airport Road, TNR Layout, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)"
1028.0,12.9439816,77.5679382,Basavanagudi,"Bull Temple Road, Sunkenahalli, Gavipuram Extension, Bengaluru, Karnataka. Pin-560004 (India)"
1037.0,13.02261915,77.71418249999999,K.R. Pura,"MBT Road, Ohana Apartment, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)"
1041.0,13.0953378,77.579604,Yelahanka,"16th B Cross Road, Stage 3, Yelahanka New Town, Bengaluru, Karnataka. Pin-560064 (India)"
1044.0,12.8817524,77.5959638,Hulimavu,"Bannerghatta Main Road, Vijay Shree Layout, Hulimavu, Bengaluru, Karnataka. Pin-560076 (India)"
1045.0,12.9314883,77.62259614,Adugodi,"Domlur Inner Ring Road, BDA Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)"
1047.0,12.9242106,77.6148702,Madiwala,"1st Main Road, Stage 1, Madivala, Bengaluru, Karnataka. Pin-560068 (India)"
1051.0,12.9846079,77.6223905,Halasur,"Kensington Road, Kalhalli, Halasuru, Bengaluru, Karnataka. Pin-560042 (India)"
1052.0,12.9250436,77.6336263,Adugodi,"80 Feet Road, SBI Colony, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)"
1053.0,12.9102602,77.5903258,J.P. Nagar,"18th Main Road, JP Nagar Phase 2, Bengaluru, Karnataka. Pin-560078 (India)"
1057.0,12.9436591,77.5759531,Basavanagudi,"Shri BP Wadia Road, Madhav Rao Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)"
1061.0,12.930675,77.5823783,Jayanagara,"7th B Main Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)"
1065.0,13.05491015,77.53473765,Jalahalli,"SM Road, Patel Shamanna Layout, Kammagondanahalli, Bengaluru, Karnataka. Pin-560015 (India)"
1066.0,12.9421468,77.5711553,Basavanagudi,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)"
1067.0,12.9801409,77.6074116,Shivajinagar,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
1068.0,13.004029,77.5712718,Malleshwaram,"Sri Venkataranga Ayangar Road, Krishna Apartment, Kadumalleshwara, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)"
1073.0,12.990873050000001,77.57172895,Sheshadripuram,"South Central Road, Sirur Park Junction, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)"
1075.0,12.9806464,77.5762418,Upparpet,"Anand Rao Flyover, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
1077.0,12.9671705,77.5403742,Vijayanagara,"7th A Cross Road, DOS ISRO Housing Colony, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560040 (India)"
1079.0,13.0335198,77.5581582,Yeshwanthpura,"MS Ramaiah Road, Mattikere Layout, Mathikere Extension, Bengaluru, Karnataka. Pin-560054 (India)"
1080.0,13.0050772,77.569096,Malleshwaram,"Siddavanahalli Krishna Sharma Road, Malleshwara Extension, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)"
1082.0,12.99308197,77.70532632,Mahadevapura,"Whitefield Road, Bhoruka Tech Park, Mahadevapura Industrial Area, Mahadevapura, Bengaluru, Karnataka. Pin-560048 (India)"
1083.0,12.9756209,77.6167045,Halasur,"Ulsoor Road, Yellappa Chetty Layout, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)"
1084.0,13.0074652,77.5662988,Malleshwaram,"GP Rajarathnam Road, Navratna Apartment, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)"
1085.0,12.986114,77.5807451,High ground,"North Park Road, Shivananda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
1089.0,12.9238289,77.5971089,Jayanagara,"East End A Main Road, NAL Layout, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)"
1095.0,12.880101849999999,77.5459019,Thalagattapura,"2nd Cross Road, 4th H Block, Raghuvanahalli, Bengaluru, Karnataka. Pin-560109 (India)"
1096.0,13.0028917,77.5306097,Rajajinagar,"17th Main Road, RIECHS Layout, Kurubarahalli, Bengaluru, Karnataka. Pin-560086 (India)"
1097.0,12.8462325,77.6724104,Electronic City,"Hosur Road, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
1099.0,12.965194,77.5997074,Ashok Nagar,"Richmond Road, Purva Premiere, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)"
1100.0,12.84108275,77.64937939999999,Electronic City,"Genesis Eco Sphere Road, Genesis Eco Sphere, Neeladri Nagar, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
1101.0,13.0416747,77.5212074,Peenya,"4th Cross Road, Udupa Garden, Jalahalli West, Bengaluru, Karnataka. Pin-560015 (India)"
1102.0,13.0113111,77.5814991,Sadashivanagar,"10th Main Road, Achaiah Chetty Layout, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)"
1103.0,13.0089831,77.5804427,Sadashivanagar,"13th Cross Road, Palace Orchard Apartment, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)"
1107.0,12.930013,77.5667405,Banashankari,"Gayatri Bhavan Road, Bhovi Colony, Block 3, Thyagarajanagar, Bengaluru, Karnataka. Pin-560070 (India)"
1121.0,12.9611105,77.5103384,Jnanabharathi,"Mallathahalli Road, Sri Gurukrupa Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)"
1122.0,13.1643301,77.6309231,Chikkajala,"Bengaluru Bellary Road, Railway Annaiappan Nagar, Chikkajala, Bengaluru, Karnataka. Pin-562157 (India)"
1124.0,13.2210345,77.6822537,Devanahalli Airport,"DVN MD 7, Boovanahalli, Devanahalli, Bengaluru Rural District, Karnataka. Pin-562110 (India)"
1126.0,13.0239336,77.5833386,Kodigehalli,"1st Main Road, Training Quarters, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)"
1128.0,13.1850133,77.6984583,Chikkajala,"SH 104, Mylanahalli, Bengaluru, Karnataka. Pin-562149 (India)"
1137.0,12.8874767,77.7372183,Whitefield,"Sarjapura Main Road, Swami Vivekananda Nagar, Sulikunte, Bengaluru, Karnataka. Pin-562125 (India)"
1140.0,13.1877011,77.7119109,Chikkajala,"SH 104, Kadayarapanahalli, Bengaluru, Karnataka. Pin-562149 (India)"
1141.0,12.8445617,77.6732867,Electronic City,"Hosur Road, Pride Gateway, Phase 2, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
1144.0,12.9692815,77.7357346,Whitefield,"Borewell Road, Dr BR Ambedkar Circle, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
1145.0,13.1853883,77.6418683,Chikkajala,"Bengaluru Bellary Road, Meenakunte, Bengaluru, Karnataka. Pin-562157 (India)"
1147.0,12.9999986,77.6634061,Banaswadi,"MBT Road, Rajeev Nagar, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)"
1148.0,13.005755,77.6904483,K.R. Pura,"South 3rd Road, SM Layout, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)"
1151.0,13.0196125,77.6738748,Banaswadi,"TC Palya Main Road, Ushodaya S Square, M Vishveshvaraiah Nagar, Horamavu, Bengaluru, Karnataka. Pin-560113 (India)"
1155.0,12.974094,77.508972,Jnanabharathi,"Kengeri Main Road, Bayamma Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560091 (India)"
1159.0,12.9233342,77.6099015,Mico Layout,"Thavarekere Main Road, Ramappa Layout, Tavarekere, Bengaluru, Karnataka. Pin-560029 (India)"
1160.0,12.8951843,77.5551185,K.S. Layout,"1st Main Road, Prashanthi Nagar Extension, Bikaspura, Bengaluru, Karnataka. Pin-560062 (India)"
1163.0,13.0187717,77.586025,R.T. Nagar,"Binny Mill Main Road, Gunatha Vihar, Ganga Nagar, Bengaluru, Karnataka. Pin-560006 (India)"
1164.0,13.0005187,77.7120899,K.R. Pura,"5th Main Road, Block 4 Brindavan Layout, Ayyappa Nagar, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)"
1168.0,13.03457587,77.55734061,Yeshwanthpura,"MS Ramaiah Road, Nada Prabhu Kempegowda Circle, Mathikere, Bengaluru, Karnataka. Pin-560054 (India)"
1170.0,12.97575875,77.5598277,Magadi Road,"G Narayana Kumar Road, Annapurneshwari Industrial Area, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)"
1171.0,12.9749011,77.5122987,Jnanabharathi,"2nd B Cross Road, Block 7, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)"
1174.0,13.1232782,77.6384588,Chikkajala,"Bagaluru Main Road, Halcyon Defence Enclave, Satanur, Bengaluru, Karnataka. Pin-562149 (India)"
1175.0,12.9752846,77.6976675,Mahadevapura,"Outer Ring Road, Durga Petals, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)"
1179.0,12.9508048,77.7175179,Whitefield,"Vibgyor High School Road, Samhita Rainbow MTB Apartment, Green Garden Layout, Munnekolala, Bengaluru, Karnataka. Pin-560037 (India)"
1180.0,13.0501267,77.526015,Jalahalli,"SM Road, Prasad Enclave, Jalahalli, Bengaluru, Karnataka. Pin-560015 (India)"
1198.0,12.9669599,77.7484269,Whitefield,"Sri Karumariamman Temple Road, DS Max Spark, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
1199.0,13.0266017,77.5872681,R.T. Nagar,"CBI Main Road, KGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)"
1203.0,13.084185399999999,77.55186645,Yelahanka,"Yelahanka Road, Adithyanagara, Attur, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560097, India"
1204.0,13.05972511,77.57677197,Kodigehalli,"Kodigehalli Main Road, Kodigehalli Circle, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)"
1208.0,13.0114761,77.6158094,K.G. Halli,"Nagawara Main Road, Bilal Nagar, Pillanna Garden, Bengaluru, Karnataka. Pin-560045 (India)"
1210.0,13.0570632,77.6484321,Hennuru,"Byrathi Main Road, Atel Munishamappa Garden, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)"
1212.0,13.184446,77.6797199,Chikkajala,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)"
1215.0,12.9486698,77.7179181,Whitefield,"Vibgyor High School Road, Vaswani Menlo Park, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)"
1217.0,13.0506439,77.5529418,Jalahalli,"Rajatha Bhavana Road, Dr K Shivaramakarantha Circle, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)"
1219.0,13.048328075,77.5546682,Jalahalli,"Rajatha Bhavana Road, BEL Colony, Jalahalli, Bengaluru, Karnataka. Pin-560013 (India)"
1222.0,12.8748071,77.6692195,Electronic City,"Hosa Road, Bhadregowda Layout, Rayasandra, Bengaluru, Karnataka. Pin-560100 (India)"
1223.0,13.0139185,77.5793879,Sadashivanagar,"15th Main Road, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)"
1228.0,13.2502567,77.7070167,Devanahalli Airport,"Devanahalli Bypass, Akkupet, Devanahalli, Bengaluru Rural District, Karnataka. Pin-562110 (India)"
1229.0,12.9193469,77.6429512,HSR Layout,"Outer Ring Road, Mantri Sarovar, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
1230.0,13.0345827,77.5755233,Kodigehalli,"Dr Rajgopal Road, Hoysala Apartment, Naidu Layout, Sanjay Nagar, Bengaluru, Karnataka. Pin-560094 (India)"
1233.0,12.9658108,77.65806,Jeevanbheemanagar,"3rd Cross Road, Krishna Reddy Layout, Jeevan Bima Nagar, Bengaluru, Karnataka. Pin-560075 (India)"
1234.0,12.9039683,77.5105667,Kengeri,"Dr Vishnuvardhan Main Road, Kanakadas Circle, Gaanakallu, Bengaluru, Karnataka. Pin-560060 (India)"
1235.0,13.079918,77.50215835,Chikkabanavara,"Hesaraghatta Main Road, Chikkabanavara, Bengaluru, Karnataka. Pin-560090 (India)"
1241.0,12.861995,77.6598631,Electronic City,"Hosur Road, Keerthi Royal Palms, Beretana Agarhara, Bengaluru, Karnataka. Pin-560100 (India)"
1242.0,13.09591716,77.56173962,Yelahanka,"2nd Main Road, Kaveri Layout, Sector 3, Dr. Shivaram Karanth Layout, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560097, India"
1247.0,12.9856366,77.4863683,Kamakshipalya,"Magadi Main Road, Vishweshwaraya Nagar, Anjana Nagar, Herohalli, Bengaluru, Karnataka. Pin-560091 (India)"
1248.0,12.8689366,77.5363322,Thalagattapura,"Konanakunte Main Road, Thalaghattapura, Bengaluru, Karnataka. Pin-560109 (India)"
1249.0,13.0741677,77.6516608,Hennuru,"Hennur Main Road, True North by Livingwalls, Kuvempu Layout, Visthar, Bengaluru, Karnataka. Pin-560077 (India)"
1251.0,13.0422533,77.6418933,Hennuru,"Hennur Main Road, Kumar Prospera, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)"
1256.0,12.9982247,77.7580286,Mahadevapura,"Kadugodi Railway Bridge, Kadugodi, Bengaluru, Karnataka. Pin-560067 (India)"
1260.0,13.001104049999999,77.52540830000001,Rajajinagar,"1st Main Road, Kempegowda Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)"
1272.0,12.9767555,77.7544836,Whitefield,"Vijayanagar Road, The Grove, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
1274.0,12.9864648,77.489907,Kamakshipalya,"Magadi Main Road, Ganesh Farm, Anjana Nagar, Herohalli, Bengaluru, Karnataka. Pin-560091 (India)"
1276.0,12.96402535,77.5779393,City Market,"Osman Khan Road, City Market Circle, Bengaluru, Karnataka. Pin-560002 (India)"
1282.0,12.96309,77.748285,Whitefield,"5th Cross Road, Brooke Bond, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
1283.0,12.9558583,77.7263767,Whitefield,"HAL Airport Road, Sumadhura LNR Lake Breeze, Siddapura, Bengaluru, Karnataka. Pin-560066 (India)"
1284.0,12.9823732,77.5176914,Kamakshipalya,"Dr Rajkumar Puniya Bhoomi Road, Sattva Anugraha, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)"
1285.0,13.004995,77.6372391,Banaswadi,"Indian Oil Flyover, Seva Nagar, New Lingarajapuram, Bengaluru, Karnataka. Pin-560033 (India)"
1287.0,12.9805555,77.5166163,Kamakshipalya,"Dr Rajkumar Puniya Bhoomi Road, Ramakrishna Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)"
1290.0,12.9284979,77.5925776,Jayanagara,"Tilak Nagar Main Road, Block 3 East Jayanagar, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)"
1293.0,13.1032152,77.6253189,Yelahanka,"Kogilu Main Road, Ponnappa Layout, Srinivasapur, Bengaluru, Karnataka. Pin-560064 (India)"
1297.0,12.9141819,77.6765696,Bellandur,"Sarjapura Main Road, BN Mathrushree Layout, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India)"
1298.0,13.0653552,77.5040293,Chikkabanavara,"Hesaraghatta Main Road, Nisarga Layout, Bagalagunte, Bengaluru, Karnataka. Pin-560073 (India)"
1299.0,13.03586635,77.53480535,Yeshwanthpura,"Watch Factory Road, CMTI Quarters, Peenya, Bengaluru, Karnataka. Pin-560022 (India)"
1301.0,12.9888033,77.4976333,Kamakshipalya,"Magadi Main Road, Janapriya Bharat Enclave, Sri Venkateshwara Industrial Estate, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)"
1309.0,12.899533,77.7122526,Whitefield,"Sarjapura Main Road, Ambedkar Nagar, Chikkabellandur, Bengaluru, Karnataka. Pin-560035 (India)"
1312.0,12.9024645,77.705852,Bellandur,"Sarjapura Main Road, RGA Tech Park, Hadosiddapura, Bengaluru, Karnataka. Pin-560035 (India)"
1314.0,12.9053195,77.6096809,Mico Layout,"29th Main Road, Tallam Sudha Residency, NS Palya, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)"
1315.0,13.0895998,77.3908201,Sadashivanagar,"Unnamed Road, Indira Nagar, Nelamangala, Karnataka. Pin-562123 (India)"
1320.0,12.9423082,77.5481102,Banashankari,"Sri Kumaraswamy Temple Road, Muneshwara Block, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560026 (India)"
1322.0,13.0624717,77.5733483,Kodigehalli,"Kodigehalli Road, Pillappa Layout, Kodigehalli, Bengaluru, Karnataka. Pin-560097 (India)"
1325.0,13.0132709,77.6484194,Banaswadi,"100 Feet Road, Ankanna Reddy Layout, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)"
1340.0,12.9610679,77.5114574,Jnanabharathi,"Mallathahalli Road, Sri Gurukrupa Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)"
1341.0,12.9186326,77.6698261,Bellandur,"Sarjapura Main Road, Bellandur Gate, Bellandur, Bengaluru, Karnataka. Pin-560102 (India)"
1344.0,13.0550629,77.6006986,Hebbala,"Dasarahalli Main Road, M Venkategowdara Layout, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)"
1346.0,12.98704927,77.49115508,Kamakshipalya,"Magadi Main Road, Herohalli Cross, Madeshwara Nagar, Bengaluru, Karnataka. Pin-560091 (India)"
1349.0,12.929715,77.573648,Banashankari,"1st Cross Road, AK Colony, Block 7, Jayanagar, Bengaluru, Karnataka. Pin-560070 (India)"
1356.0,12.9262483,77.5318283,Kengeri,"Nice Bangalore Mysore Expressway, Hanumanthappa Layout, Hosakerehalli, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)"
1357.0,12.9591573,77.6611908,Jeevanbheemanagar,"Venugopal Swamy Temple Street, Konena Agrahara, Bengaluru, Karnataka. Pin-560017 (India)"
1358.0,12.9462933,77.5228133,Byatarayanapura,"2nd Cross Road, Thigalarapalya, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)"
1359.0,13.002636500000001,77.68332705,K.R. Pura,"Central Work Shop Road, BSNL CACT Building, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)"
1366.0,12.95570915,77.72316585,Whitefield,"HAL Airport Road, Pride Orchid, Thubarahalli, Bengaluru, Karnataka. Pin-560066 (India)"
1391.0,12.9948122,77.693173,Mahadevapura,"Bimal Maruti Show Room, 60/2, Whitefield Road, Garudachar Palya, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560048, India"
1393.0,13.1277384,77.6136597,Yelahanka,"Bengaluru Bellary Road, Ecopolis, Yelahanka, Bengaluru, Karnataka. Pin-560063 (India)"
1394.0,12.9549589,77.5805541,City Market,"Lalbagh Fort Road, Minerva Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)"
1396.0,12.8757572,77.4964189,Thalagattapura,"NICE Road, NICE Road Cloverleaf Junction, Varahasandra, Bengaluru, Karnataka. Pin-560060 (India)"
1397.0,12.8669473,77.5071756,Thalagattapura,"NICE Road, The Little Valley, Rachanamadu, Bengaluru, Karnataka. Pin-560062 (India)"
1399.0,12.8600582,77.5215949,Thalagattapura,"NICE Road, Nagegowda Palya, Bengaluru, Karnataka. Pin-560109 (India)"
1400.0,12.8425759,77.5885226,Hulimavu,"Bannerghatta Main Road, Ambiant, Weavers Colony, Bengaluru, Karnataka. Pin-560083 (India)"
1402.0,13.0652039,77.6404893,Hennuru,"Narayanapur Cross Road, Yajaman M Nanjappa Circle, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)"
1403.0,13.1287618,77.6140528,Yelahanka,"Bengaluru Bellary Road, Ecopolis, Yelahanka, Bengaluru, Karnataka. Pin-560063 (India)"
1404.0,12.9975256,77.5470383,Vijayanagara,"Padmabhushan Dr MC Modi Road, Phase 1, Manjunatha Nagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
1412.0,13.0371565,77.5352186,Jalahalli,"Watch Factory Road, Brigade Rubix, Peenya, Bengaluru, Karnataka. Pin-560058 (India)"
1414.0,12.9487626,77.6891091,HAL Old Airport,"Yemalur Road, 77.com, 77 Town Centre, Yemlur, Bengaluru, Karnataka. Pin-560037 (India)"
1419.0,12.8756406,77.64883234999999,Electronic City,"3rd Main Road, Singasandra Industrial Estate, Begur, Bengaluru, Karnataka. Pin-560068 (India)"
1420.0,12.9683883,77.50627,Jnanabharathi,"6th Cross Road, Block 11, Papareddypalya, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)"
1421.0,12.9718269,77.7117219,HAL Old Airport,"11th Cross Road, SJR Brooklyn Apartment, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)"
1422.0,12.8825091,77.6440547,Electronic City,"Electronics City Flyover, AECS Layout B Block, Singasandra, Bengaluru, Karnataka. Pin-560068 (India)"
1431.0,12.862993,77.5149382,Thalagattapura,"NICE Road, Prathana Enclave, Block 4B, Banashankari Stage 6, Bengaluru, Karnataka. Pin-560062 (India)"
1432.0,13.0517848,77.6310318,Hennuru,"Thanisandra Main Road, Aswath Nagar Circle, Thanisandra, Bengaluru, Karnataka. Pin-560077 (India)"
1433.0,13.0312568,77.5772563,Kodigehalli,"Dr Rajgopal Road, GMR Layout, Sanjay Nagar, Bengaluru, Karnataka. Pin-560094 (India)"
1444.0,13.0087048,77.5691774,Malleshwaram,"Siddavanahalli Krishna Sharma Road, Sarangapani, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)"
1445.0,12.8461033,77.6589267,Electronic City,"Road Number 1, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)"
1447.0,12.9842379,77.7508293,Mahadevapura,"Whitefield Road, Skyview, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)"
1450.0,12.94077639,77.5313357,Byatarayanapura,"Bangarappa Nagar Road, BDA Layout, Pantarapalya, Bengaluru, Karnataka. Pin-560039 (India)"
1451.0,12.9355386,77.6246717,Adugodi,"Domlur Inner Ring Road, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)"
1458.0,12.985794720000001,77.522807985,Kamakshipalya,"8th Cross Road, KA Rangappa Industrial Estate, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)"
1463.0,12.9336917,77.6863341,HAL Old Airport,"Patel Public School Road, Vaswani Melrose, Chandana, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)"
1469.0,13.01775,77.6591433,Banaswadi,"MBT Road, Ajmera Arista, Gopal Reddy Layout, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)"
1476.0,12.9650713,77.6067195,Ashok Nagar,"Arab Lane B Street, Senior Police Officers Residential Complex, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)"
1479.0,13.015715233333333,77.55399133333333,Yeshwanthpura,"Chord Road, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)"
1482.0,12.9440124,77.6068594,Adugodi,"New Mico Road, Adugodi Junction, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)"
1483.0,12.8696079,77.6545767,Electronic City,"2nd Cross Road, Navami Funique, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)"
1488.0,12.9814934,77.6085237,Shivajinagar,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)"
1491.0,12.9183015,77.6419329,HSR Layout,"Outer Ring Road, Mantri Sarovar, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
1492.0,12.98076095,77.5495049,Magadi Road,"72nd Cross Road, Jedehalli, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)"
1494.0,12.9237306,77.6474668,HSR Layout,"Outer Ring Road, Heavie Halcyon, Agara, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)"
